PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
48-02510,75,2,1,0,1,0,2,1,1,3092.4,N,N,11,20000.0,5,382,N,1,2,2,2,177,179
48-02507,80,2,1,0,1,0,2,1,1,3731.1,N,N,9,35000.0,5,384,N,1,2,2,2,491,471
48-02101,78,2,1,0,1,0,5,1,1,357.4,N,N,5,34700.0,6,384,N,2,2,2,2,118,93
48-02516,5,2,N,0,1,3,5,1,1,1338.4,N,N,2,N,N,3*312,N,2,2,2,2,20,0
48-02516,1,1,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,17,18
48-02516,8,1,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,105,105
48-02516,7,2,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,32,27
48-02516,9,1,N,0,9,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,58,68
48-02515,7,1,N,0,1,4,6,1,1,2134.8,N,N,3,N,N,387,N,2,2,2,2,46,46
48-02516,9,1,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,41,30
48-02516,13,2,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,389,N,2,2,2,2,47,54
48-02515,10,2,N,0,1,4,6,1,1,2134.8,N,N,3,N,N,387,N,2,2,2,2,120,257
48-02515,13,2,N,0,1,4,6,1,1,2134.8,N,N,3,N,N,389,N,2,2,2,2,175,179
48-02516,11,1,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,387,N,2,2,2,2,48,48
48-02507,14,1,N,0,2,2,4,1,1,3731.1,N,N,3,N,N,389,N,2,2,2,2,32,31
48-02515,12,1,N,0,1,4,6,1,1,2134.8,N,N,3,N,N,387,N,2,2,2,2,56,56
48-02516,16,2,6,0,1,2,4,1,1,1338.4,N,N,4,0.0,0,387,N,2,2,2,2,45,45
48-02507,13,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,389,5,1,2,2,2,369,264
48-02516,17,2,N,0,1,4,6,1,1,1338.4,N,N,3,N,N,389,N,2,2,2,2,60,58
48-02507,14,1,N,0,1,4,7,1,1,3731.1,N,N,3,N,N,389,N,1,2,2,2,5,6
48-02507,18,2,6,0,1,1,4,1,1,3731.1,N,N,4,0.0,0,387,N,2,2,2,2,36,36
48-02101,18,1,6,1,1,2,4,1,1,357.4,9670,17,7,0.0,0,387,N,2,2,2,2,260,314
48-02102,42,2,1,1,1,0,4,1,1,450.9,8191,12,9,50*887,7,389,N,2,2,2,2,24,24
48-02102,30,1,1,1,1,0,N,1,1,450.9,6170,7,10,50000.0,7,389,N,2,2,2,2,51,44
48-02102,43,1,4,0,1,2,4,1,1,450.9,5080,6,5,8600.0,2,387,N,2,2,2,2,48,49
48-02516,42,2,1,0,1,2,4,1,1,1338.4,2490,4,5,151000.0,3,387,N,2,2,2,2,149,135
48-02101,53,1,6,0,2,0,N,1,1,357.4,2370,4,7,47000.0,6,389,N,2,2,2,2,63,44
48-02102,52,1,6,0,1,0,2,1,1,450.9,2570,4,7,6000.0,2,389,N,2,2,2,2,69,69
48-02516,57,1,5,0,1,0,3,1,1,1338.4,5381,6,4,51000.0,7,389,N,2,2,2,2,72,69
48-02101,55,2,6,0,1,0,3,1,2,357.4,5391,6,5,55000.0,6,387,N,2,2,2,2,131,136
48-02101,57,2,1,0,2,1,3,1,1,357.4,2490,4,5,43000.0,6,389,N,2,2,2,2,23,17
48-02102,68,1,1,0,1,0,2,1,1,450.9,2670,4,7,38000.0,6,389,N,2,2,2,2,60,59
48-02102,9,2,N,1,9,2,4,1,1,450.9,N,N,3,N,N,390,N,2,2,2,2,77,65
48-02102,2,1,N,0,1,2,4,1,2,450.9,N,N,3,N,N,391,N,2,2,2,2,58,0
48-02515,9,2,N,0,1,2,4,1,1,2134.8,N,N,3,N,N,390,5,2,2,2,2,105,106
48-02102,6,2,N,0,1,2,4,1,1,450.9,N,N,3,N,N,392,N,2,2,2,2,130,120
48-02102,9,2,N,0,1,2,4,1,1,450.9,N,N,3,N,N,391,N,2,2,2,2,277,294
48-02507,8,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,390,N,2,2,2,2,111,85
48-02102,12,1,N,0,9,2,4,1,2,450.9,N,N,3,N,N,390,N,2,2,2,2,93,112
48-02507,9,1,N,0,1,2,4,1,2,3731.1,N,N,3,N,N,391,N,2,2,2,2,117,102
48-02507,13,1,N,0,1,2,4,1,1,3731.1,N,N,3,N,N,390,N,2,2,2,2,466,457
48-02102,9,2,N,0,9,2,4,1,2,450.9,N,N,3,N,N,391,N,2,2,2,2,354,356
48-02102,13,1,N,0,1,2,4,1,2,450.9,N,N,3,N,N,390,N,2,2,2,2,354,363
48-02102,11,2,N,0,9,2,4,1,2,450.9,N,N,3,N,N,390,N,2,2,2,2,354,356
48-02515,14,1,N,0,1,2,4,1,2,2134.8,N,N,3,N,N,390,N,2,2,2,2,105,97
48-02102,13,1,N,0,1,2,4,1,1,450.9,N,N,3,N,N,391,N,2,2,2,2,13,15
48-02102,14,1,N,0,1,2,4,1,2,450.9,N,N,3,N,N,390,N,2,2,2,2,32,27
48-02102,14,1,N,0,1,2,4,1,1,450.9,N,N,3,N,N,390,N,2,2,2,2,243,202
48-02102,14,1,N,0,1,2,4,1,2,450.9,N,N,3,N,N,390,N,1,2,2,2,58,66
48-02102,14,2,N,0,1,2,4,1,2,450.9,N,N,3,N,N,391,N,2,2,2,2,78,47
48-02102,14,1,N,0,1,2,4,1,2,450.9,N,N,3,N,N,390,N,2,2,2,2,92,0
48-02510,16,2,N,0,1,2,4,1,2,3092.4,N,N,3,N,N,390,N,2,2,2,2,16,16
48-02102,14,1,N,0,1,2,4,1,1,450.9,N,N,3,N,N,391,N,2,2,2,2,114,71
48-02510,16,2,6,0,1,2,4,1,1,3092.4,N,N,4,0.0,0,391,N,2,2,2,2,184,184
48-02510,15,2,N,1,1,2,4,1,1,3092.4,N,N,3,N,N,392,N,2,2,2,2,47,47
48-02102,17,2,6,1,1,1,5,1,1,450.9,N,N,7,5000.0,2,393,5,2,2,2,2,32,55
48-02102,19,2,1,1,9,0,2,1,1,450.9,6170,9,10,60000.0,7,391,N,2,2,2,2,115,105
48-02510,18,1,N,1,1,4,6,1,2,3092.4,N,N,3,N,N,390,N,2,2,2,2,12,14
48-02515,24,1,6,0,1,0,5,1,1,2134.8,8191,12,7,15000.0,3,390,N,2,2,2,2,130,126
48-02101,18,2,6,0,1,0,4,1,1,450.9,5090,6,7,32000.0,5,391,N,2,2,2,2,70,61
48-02102,26,2,6,0,1,0,N,1,1,450.9,770,3,5,50000.0,7,390,N,2,2,2,2,183,175
48-02102,32,1,6,0,1,0,3,1,1,450.9,8370,12,9,50000.0,7,390,N,2,2,2,2,69,68
48-02516,26,2,1,0,1,0,N,1,1,1338.4,5090,6,9,50000.0,7,390,N,2,2,2,2,69,65
48-02102,38,2,6,0,1,2,4,1,2,450.9,4170,5,9,60000.0,7,390,N,2,2,2,2,8,7
48-02516,32,2,1,0,1,2,4,1,1,1338.4,5570,6,7,20000.0,4,390,N,2,2,2,2,149,158
48-02515,38,1,1,0,1,2,4,1,1,2134.8,770,3,5,60000.0,7,390,N,2,2,2,2,17,17
48-02101,33,2,1,0,1,2,4,1,1,357.4,6170,9,9,79000.0,8,392,N,2,2,2,2,111,91
48-02102,39,2,1,0,1,2,4,1,1,450.9,5080,6,7,52000.0,7,390,N,2,2,2,2,274,271
48-02102,34,2,1,1,1,2,4,1,1,450.9,5080,6,7,52000.0,7,393,N,2,2,2,2,274,271
48-02507,43,2,1,1,1,0,4,1,1,3731.1,4195,5,7,36000.0,1,390,N,2,2,2,2,65,64
48-02516,43,1,4,1,1,0,4,1,1,1338.4,770,10,5,30000.0,5,390,N,2,2,2,2,22,15
48-02102,45,1,1,1,2,2,4,1,1,450.9,5080,6,7,52000.0,7,390,N,2,1,2,2,274,271
48-02516,47,1,1,0,1,0,5,1,1,1338.4,4971,6,5,90000.0,8,390,N,2,2,2,2,54,44
48-02507,50,1,1,0,1,0,4,1,1,3731.1,4195,5,7,46000.0,1,390,N,2,2,2,2,65,64
48-02101,50,1,1,0,1,0,6,1,2,450.9,8191,12,7,110000.0,9,390,N,2,2,2,2,58,58
48-02101,52,1,1,0,1,0,6,1,2,450.9,8191,12,7,110000.0,9,390,N,2,2,2,2,58,58
48-02101,50,1,6,0,1,0,2,1,1,357.4,770,3,5,25000.0,4,390,N,2,2,2,2,86,82
48-02515,53,1,4,0,1,0,N,1,1,2134.8,770,3,5,35000.0,6,392,N,2,2,2,2,49,46
48-02515,52,2,4,0,1,0,N,1,1,2134.8,7970,12,5,39*715,2,391,N,2,2,2,2,14,17
48-02515,55,2,4,0,1,0,N,1,1,2134.8,7970,12,5,39*715,2,390,N,2,2,2,2,14,17
48-02102,56,1,6,0,1,0,N,1,1,450.9,8191,14,7,0.0,2,390,N,1,2,2,2,67,51
48-02102,57,1,1,0,1,0,2,1,1,450.9,4270,5,5,15600.0,3,390,N,2,2,2,2,71,71
48-02510,65,1,1,1,1,0,N,1,2,3092.4,5170,6,7,43*770,6,390,N,2,2,2,2,153,120
48-02101,57,2,1,1,1,0,N,1,1,357.4,5070,6,7,35000.0,6,393,N,2,2,2,2,46,46
48-02510,68,2,1,1,1,0,N,1,1,3092.4,N,N,10,41*738,6,391,N,2,2,2,2,53,53
48-02102,61,2,3,0,1,0,4,1,1,450.9,N,N,9,13000.0,3,390,N,2,1,2,2,35,35
48-02102,70,1,4,0,1,0,N,1,1,450.9,8370,13,7,520.0,6,390,N,2,2,2,2,40,38
48-02101,62,1,1,0,1,0,N,1,1,357.4,5070,6,7,35000.0,6,391,N,2,2,2,2,46,46
48-02102,76,2,1,1,1,1,3,1,1,450.9,8370,14,5,32*619,5,390,N,1,2,1,2,26,17
48-02515,63,1,1,0,1,0,N,1,1,2134.8,770,3,7,60000.0,7,392,N,2,2,2,2,51,52
48-02515,5,1,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,395,N,2,2,2,2,130,129
48-02515,17,1,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,397,5,1,2,2,2,32,32
48-02515,5,1,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,*322,5,1,2,2,2,32,32
48-02515,17,1,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,397,5,1,2,2,2,32,32
48-02515,6,2,N,0,1,3,5,1,1,2134.8,N,N,2,N,N,395,N,2,2,2,2,130,129
48-02515,32,2,N,0,9,2,4,1,1,2134.8,N,N,3,N,N,397,N,2,2,2,2,56,55
48-02101,17,1,6,0,1,0,6,1,1,357.4,8680,14,4,0.0,0,397,N,2,2,2,2,99,124
48-02510,36,1,1,0,1,2,5,1,1,3092.4,N,N,4,0.0,0,395,N,2,2,2,2,269,271
48-02102,42,2,1,0,8,3,5,1,1,450.9,770,3,7,0.0,0,397,N,2,2,2,2,80,79
48-02507,39,2,4,0,1,0,N,1,1,3731.1,490,6,7,59000.0,7,397,N,2,2,2,2,124,93
48-02515,52,1,1,0,1,0,3,1,1,2134.8,6890,9,9,60000.0,7,395,N,2,2,2,2,28,23
48-02101,42,1,1,0,1,0,2,1,1,357.4,3580,4,5,0.0,0,397,N,2,2,2,2,73,85
48-02101,60,1,1,0,1,0,N,1,1,357.4,770,10,11,48*842,7,397,N,2,2,2,2,4,11
48-02515,65,1,1,0,1,0,2,1,1,2134.8,3580,4,9,51000.0,7,395,N,1,2,2,2,92,95
48-02102,65,1,1,0,1,0,N,1,1,450.9,5490,6,5,60000.0,7,395,N,2,2,2,2,26,0
48-02101,65,2,1,0,1,0,N,1,1,357.4,770,3,7,9200.0,2,397,5,2,1,2,2,127,100
48-02101,70,1,1,0,1,0,N,1,1,357.4,770,3,7,64000.0,2,397,5,2,2,2,2,127,100
48-02515,66,2,4,0,1,0,2,1,1,2134.8,N,N,5,126000.0,3,397,N,2,2,2,2,88,92
48-02515,3,1,N,1,1,2,4,1,2,2134.8,N,N,N,N,N,399,N,N,N,2,2,274,307
48-02515,5,2,N,4,9,2,4,1,2,2134.8,N,N,2,N,N,4,N,2,N,2,2,14,13
48-02515,4,1,N,0,8,2,4,1,2,2134.8,N,N,1,N,N,399,N,N,N,2,2,108,142
48-02101,16,1,N,0,1,2,4,1,2,357.4,N,N,2,N,N,4,N,2,2,2,2,96,55
48-02510,7,2,N,0,1,3,5,1,1,3092.4,N,N,2,N,N,398,N,2,2,2,2,53,53
48-02515,17,2,N,1,1,2,4,1,2,2134.8,N,N,3,N,N,4,N,2,2,2,2,65,40
48-02510,7,2,N,0,1,2,4,1,2,3092.4,N,N,2,N,N,*327,N,2,2,2,2,15,14
48-02101,17,1,N,0,1,4,6,1,2,357.4,N,N,3,N,N,4,N,2,2,2,2,19,16
48-02510,12,2,N,0,1,2,4,1,2,3092.4,N,N,3,N,N,399,N,2,2,2,2,170,213
48-02510,21,2,N,0,1,2,4,1,2,3092.4,N,N,3,N,N,399,N,2,2,2,2,170,213
48-02515,17,1,6,1,1,3,5,1,1,2134.8,8680,14,4,2000.0,1,398,N,2,2,2,2,88,44
48-02515,33,2,6,0,1,0,4,1,1,2134.8,8290,14,5,19*363,1,399,N,2,2,2,2,35,33
48-02515,18,2,6,1,1,0,4,1,1,2134.8,8290,14,5,19*363,1,399,N,2,2,2,2,35,33
48-02516,37,1,6,0,1,3,5,1,1,1338.4,8590,14,5,800.0,1,399,N,2,2,2,2,137,120
48-02101,26,1,1,0,1,3,5,1,1,357.4,7980,12,7,123*117,3,398,N,2,2,2,2,69,81
48-02102,53,1,1,0,1,0,2,1,2,450.9,770,3,7,56*946,7,399,N,2,2,2,2,210,207
48-02102,37,1,1,0,1,3,5,1,2,450.9,770,3,7,40000.0,6,399,N,2,2,2,2,113,105
48-02510,54,2,4,1,1,0,2,1,2,3092.4,5391,6,5,0.0,0,398,N,1,2,2,2,50,46
48-02101,53,1,1,1,1,0,3,1,2,357.4,5391,6,9,40000.0,6,399,N,2,2,2,2,170,163
48-02515,54,1,1,0,1,0,3,1,2,2134.8,N,16,9,40000.0,6,399,N,2,2,2,2,37,39
48-02507,63,2,4,0,1,0,N,1,1,3731.1,6880,N,6,63000.0,7,398,N,2,2,2,2,302,316
48-02507,54,1,1,0,1,0,2,1,1,3731.1,3291,4,5,55000.0,7,399,N,2,2,2,2,52,44
48-02510,65,2,4,1,1,0,2,1,2,3092.4,6070,6,9,70000.0,8,398,N,2,2,2,1,72,68
48-02515,64,2,1,0,1,0,N,1,1,2134.8,9470,16,7,61000.0,7,4,N,2,1,2,2,71,61
48-02515,69,1,1,0,1,0,2,1,2,2134.8,N,16,7,56000.0,7,399,N,2,2,2,2,24,24
48-02515,66,1,1,0,1,0,2,1,2,2134.8,N,16,7,56000.0,7,4,N,2,2,2,2,24,24
48-02101,2,1,N,1,1,2,4,1,1,357.4,N,N,N,N,N,400,N,N,N,2,2,277,227
48-02102,36,2,6,0,1,4,7,1,1,450.9,7860,11,5,0.0,0,400,N,2,2,2,2,110,115
48-02507,27,2,1,0,1,0,N,1,1,3731.1,8470,12,7,60000.0,7,400,N,2,2,2,2,22,15
48-02101,42,1,1,0,8,0,3,1,1,357.4,8680,15,9,36000.0,6,400,N,2,2,2,2,12,18
48-02510,35,2,1,0,1,0,2,1,1,3092.4,6070,7,9,53*912,7,400,N,2,2,2,2,61,68
48-02510,54,1,1,0,1,1,2,1,2,3092.4,7860,3,7,73000.0,8,400,N,2,2,2,2,69,71
48-02510,51,2,1,0,1,0,2,1,1,3092.4,8191,12,5,40000.0,6,401,N,2,2,2,2,73,52
48-02102,64,1,1,0,1,0,2,1,2,450.9,7860,11,9,32*612,5,401,N,2,2,2,2,66,60
48-02102,59,1,1,0,1,0,2,1,2,450.9,7860,11,9,33000.0,5,401,N,2,2,2,2,66,60
48-02507,65,1,1,0,1,0,3,1,1,3731.1,7890,11,7,39000.0,6,401,N,2,2,2,2,82,71
48-02515,60,2,1,0,1,0,2,1,1,2134.8,9470,16,7,54000.0,7,400,N,2,2,2,2,151,135
48-02510,66,2,1,0,1,0,4,1,1,3092.4,N,N,9,0.0,0,400,N,2,2,2,2,43,43
48-02101,61,2,6,0,1,0,2,1,1,357.4,770,10,9,6000.0,2,400,N,2,2,2,2,52,52
48-02101,66,1,6,0,1,0,N,1,1,357.4,7860,11,9,50000.0,7,401,N,2,2,2,2,39,39
48-02515,66,1,1,0,1,0,N,1,1,2134.8,9470,16,7,6000.0,7,400,N,2,1,2,2,71,74
48-02101,1,1,N,0,2,2,4,1,1,357.4,N,N,N,N,N,403,N,N,N,2,2,70,56
48-02101,6,1,N,0,1,4,6,1,1,357.4,N,N,N,N,N,403,N,N,N,2,2,52,53
48-02101,9,1,N,0,1,2,4,1,1,357.4,N,N,2,N,N,403,N,2,2,2,2,253,254
48-02510,10,1,N,1,1,2,4,1,1,3092.4,N,N,3,N,N,403,N,1,2,2,2,106,94
48-02101,19,1,6,1,8,3,5,1,1,357.4,N,N,7,0.0,0,403,N,2,2,2,2,74,74
48-02101,29,2,6,1,1,0,3,1,1,357.4,7860,11,9,36000.0,6,402,N,2,2,2,2,99,77
48-02101,24,1,6,1,8,0,4,1,1,357.4,4670,6,5,21600.0,4,403,N,2,2,2,2,49,47
48-02101,30,1,6,0,1,0,3,1,2,357.4,7860,11,9,37000.0,6,402,N,2,2,2,2,99,77
48-02510,26,2,1,1,1,0,4,1,1,3092.4,8590,14,5,50000.0,7,403,N,2,2,2,2,207,134
48-02101,32,1,5,1,1,4,6,1,1,357.4,8470,14,7,30000.0,5,402,N,2,2,2,2,60,58
48-02102,30,1,6,1,1,0,2,1,2,450.9,770,3,5,30000.0,5,403,N,2,2,2,2,127,93
48-02515,39,2,1,0,1,2,4,1,1,2134.8,7860,11,9,50000.0,7,403,N,2,2,2,2,106,82
48-02510,30,1,6,0,1,2,4,1,1,3092.4,7380,11,5,4000.0,2,403,N,2,2,2,2,251,274
48-02515,41,2,1,0,1,2,4,1,1,2134.8,7860,11,9,50000.0,7,403,N,2,2,2,2,106,82
48-02101,31,2,4,0,1,0,N,1,2,357.4,7790,11,6,45000.0,7,403,N,2,2,2,2,82,58
48-02102,42,1,1,0,1,2,4,1,2,450.9,770,3,8,4000.0,2,403,N,2,2,2,2,249,274
48-02516,36,2,1,0,1,2,4,1,1,1338.4,6170,7,5,N,8,403,N,1,2,2,2,110,79
48-02516,43,2,1,1,1,2,4,1,2,1338.4,770,3,8,5000.0,2,402,N,2,2,2,2,249,274
48-02510,37,2,4,0,1,2,4,1,1,3092.4,7580,10,5,60000.0,7,403,N,2,2,2,2,262,192
48-02510,45,1,4,1,9,2,4,1,1,3092.4,6991,9,9,9600.0,8,403,N,2,2,2,2,96,97
48-02510,37,2,4,0,1,2,4,1,1,3092.4,7580,10,5,60000.0,7,403,N,2,2,2,2,262,192
48-02101,52,1,6,1,1,2,4,1,1,357.4,N,N,7,85000.0,8,403,N,2,2,2,2,59,67
48-02101,40,1,1,1,1,2,4,1,1,357.4,9160,15,5,95000.0,8,403,N,2,2,2,2,39,40
48-02101,53,2,6,4,1,3,5,1,1,357.4,770,3,5,9600.0,2,402,N,1,2,2,2,49,46
48-02101,45,1,4,0,6,1,3,1,1,357.4,8590,15,5,86000.0,8,403,N,2,2,2,2,112,91
48-02510,60,1,1,0,1,0,3,1,1,3092.4,7290,10,9,60000.0,7,403,N,2,1,1,2,32,43
48-02101,53,2,1,0,1,0,3,1,1,357.4,5580,6,9,41000.0,6,403,N,2,2,2,2,170,163
48-02516,65,1,1,0,1,0,N,1,1,1338.4,290,4,5,54000.0,7,403,N,2,2,2,2,47,46
48-02510,53,1,1,0,1,0,3,1,1,3092.4,7290,10,9,60000.0,7,403,N,2,1,1,2,32,43
48-02510,65,2,5,0,1,0,N,1,2,3092.4,*109,6,4,50000.0,7,403,N,2,2,2,2,72,69
48-02101,54,2,4,0,1,0,2,1,1,357.4,N,N,5,5*906,7,403,N,2,2,2,2,95,95
48-02101,66,2,1,0,1,0,3,1,1,450.9,7860,11,9,60000.0,7,403,N,2,2,2,2,69,51
48-02510,66,1,1,0,1,0,N,1,1,3092.4,8191,12,9,59000.0,7,403,N,2,2,2,2,87,78
48-02510,72,1,1,0,1,0,N,1,1,3092.4,N,N,5,520.0,7,403,2,2,1,2,2,38,43
48-02102,7,1,N,1,1,3,5,1,2,450.9,N,N,3,N,N,407,N,2,2,2,2,120,75
48-02102,6,1,N,1,1,3,5,1,2,450.9,N,N,3,N,N,407,N,2,2,2,2,43,43
48-02102,8,2,N,0,1,2,4,1,1,450.9,N,N,3,N,N,406,N,2,2,2,2,50,64
48-02102,8,2,N,0,1,2,4,1,2,450.9,N,N,3,N,N,404,N,2,2,2,2,156,156
48-02102,11,1,N,0,1,3,5,1,1,450.9,N,N,3,N,N,406,N,2,2,2,2,73,47
48-02510,11,2,N,1,8,2,5,1,1,3092.4,N,N,3,N,N,407,N,2,2,2,2,357,363
48-02101,15,1,6,1,1,1,4,1,1,376.5,6570,8,9,50000.0,7,406,N,2,2,2,2,80,78
48-02507,18,1,6,0,8,1,3,1,1,3731.1,8590,14,4,0.0,0,406,N,2,2,2,2,78,82
48-02510,17,1,N,0,1,2,5,1,1,3092.4,N,N,3,N,N,406,N,2,2,2,2,14,0
48-02102,19,2,6,0,9,1,4,1,1,450.9,N,N,5,0.0,0,406,N,2,2,2,2,78,102
48-02102,19,2,6,0,1,0,4,1,2,450.9,N,N,5,4*754,2,406,N,2,2,2,2,53,53
48-02101,19,1,6,0,1,0,4,1,1,450.9,7860,11,5,0.0,0,407,N,2,2,2,2,85,87
48-02102,19,2,6,1,1,0,4,1,1,450.9,8680,14,5,3*679,2,406,N,2,2,2,2,71,56
48-02515,29,2,6,0,2,1,4,1,1,2134.8,5391,6,5,0.0,0,404,2,2,2,2,2,123,101
48-02510,19,2,6,0,9,0,4,1,1,3092.4,7860,11,5,0.0,0,406,N,2,2,2,2,85,87
48-02101,29,1,6,1,1,1,4,1,2,450.9,8680,14,5,12000.0,3,407,N,2,2,2,2,122,73
48-02101,20,1,6,0,2,0,4,1,1,450.9,7860,10,5,10000.0,2,406,N,2,2,2,2,106,99
48-02101,30,2,1,0,1,0,2,1,1,357.4,4770,6,9,15600.0,3,406,N,2,2,2,2,42,28
48-02515,26,1,1,0,1,0,N,1,1,2134.8,7870,12,8,60000.0,7,406,N,2,2,2,2,137,127
48-02101,30,2,1,0,1,2,4,1,1,357.4,3570,4,7,61000.0,7,406,N,2,2,2,2,60,58
48-02507,28,2,1,1,9,0,N,1,1,3731.1,7380,10,9,50000.0,7,406,N,2,2,2,2,112,124
48-02101,35,1,6,1,1,3,5,1,1,357.4,7860,11,10,32000.0,5,407,N,2,2,2,2,172,199
48-02507,30,2,1,0,1,2,4,1,1,3731.1,8770,15,7,63000.0,7,406,N,2,2,2,2,85,58
48-02101,37,1,6,0,1,3,5,1,2,357.4,770,11,6,0.0,0,404,N,2,2,2,2,45,45
48-02102,32,2,6,0,1,0,4,1,2,450.9,6870,7,5,5500.0,7,406,N,2,2,2,2,87,82
48-02102,39,1,1,0,1,3,5,1,1,450.9,N,N,9,41*737,6,404,N,2,2,2,2,174,210
48-02102,36,1,1,0,1,3,5,1,1,450.9,N,N,5,40000.0,6,406,N,2,2,2,2,317,316
48-02102,53,1,1,0,8,0,4,1,1,450.9,4880,6,5,40000.0,6,406,N,2,2,2,2,134,116
48-02515,39,2,1,0,1,0,2,1,1,2134.8,3580,4,10,37000.0,6,404,N,2,2,2,2,92,94
48-02515,58,1,4,0,1,4,5,1,2,2134.8,7860,11,9,30000.0,5,406,N,2,2,2,2,272,279
48-02101,40,2,4,0,1,0,3,1,1,357.4,9470,16,7,40000.0,6,406,N,2,2,2,2,125,63
48-02102,58,1,6,0,1,3,5,1,2,450.9,770,3,5,110000.0,9,406,N,2,1,2,2,49,46
48-02102,43,2,1,0,1,0,3,1,2,450.9,7860,11,10,140000.0,9,406,N,2,2,2,2,47,47
48-02102,60,1,1,0,1,0,4,1,1,450.9,4880,6,5,36000.0,6,404,N,2,2,2,2,134,116
48-02510,49,1,1,0,1,0,N,1,1,3092.4,4670,6,5,6000.0,7,406,N,2,2,2,2,126,135
48-02102,60,1,6,0,1,0,N,1,1,450.9,N,N,7,60000.0,2,406,N,2,2,2,2,154,106
48-02102,53,1,6,0,1,0,2,1,1,450.9,4770,6,7,40000.0,6,404,N,2,2,1,2,46,47
48-02510,60,1,4,1,1,0,2,1,2,3092.4,N,N,7,63000.0,7,406,N,2,1,2,2,259,257
48-02101,64,1,1,0,2,0,2,1,1,357.4,7860,11,10,36000.0,6,406,N,2,2,2,2,18,18
48-02515,63,1,1,1,2,0,2,1,1,2134.8,4971,6,7,357000.0,9,407,N,2,2,2,2,74,74
48-02102,73,2,1,0,1,1,2,1,2,450.9,N,N,7,64000.0,7,407,N,2,2,2,2,14,15
48-02102,64,1,3,0,1,0,5,1,2,450.9,N,N,5,32000.0,5,406,N,2,2,2,2,32,32
48-02102,74,1,1,0,1,0,N,1,1,450.9,8680,14,7,57000.0,7,406,N,2,2,2,2,70,50
48-02101,66,1,4,0,1,1,2,1,1,357.4,7680,10,9,59000.0,7,406,N,2,2,2,2,52,50
48-02510,77,1,1,0,1,0,2,1,1,3092.4,N,N,6,52000.0,7,406,N,2,2,2,2,71,43
48-02102,70,1,3,0,1,2,4,1,1,450.9,N,N,7,9100*1250,8,404,N,2,2,2,1,28,17
48-02101,6,2,N,1,1,2,4,1,1,357.4,N,N,2,N,N,408,N,2,2,2,2,330,315
48-02510,6,1,N,1,1,3,5,1,1,3092.4,N,N,2,N,N,408,N,2,2,2,2,192,195
48-02510,13,1,N,1,1,2,4,1,1,3092.4,N,N,3,N,N,408,N,2,2,2,2,66,71
48-02101,15,1,6,1,1,3,6,1,1,357.4,N,16,4,0.0,0,408,N,2,2,2,2,66,38
48-02516,20,2,6,0,1,3,5,1,2,1338.4,8680,14,5,720.0,1,408,N,2,2,2,2,137,120
48-02510,33,2,6,0,1,6,4,1,1,3092.4,N,18,5,11400.0,3,408,N,2,2,2,2,56,51
48-02510,30,1,6,1,1,3,5,1,1,3092.4,N,16,7,0.0,0,408,N,2,2,2,2,107,107
48-02507,36,1,6,1,1,1,3,1,1,3731.1,7190,10,7,50000.0,7,408,N,2,2,2,2,95,81
48-02101,38,2,6,0,1,2,4,1,1,384.8,6680,9,9,90000.0,8,408,N,2,1,2,2,77,73
48-02507,43,1,1,1,1,0,2,1,1,3731.1,3875,13,6,41*737,6,408,N,2,2,2,2,51,46
48-02101,60,2,1,1,1,0,3,1,1,357.4,6170,7,7,2*485,5,408,N,2,2,2,1,10,7
48-02510,3,2,N,0,1,2,4,1,1,3092.4,N,N,1,N,N,409,N,N,N,2,2,95,71
48-02510,3,2,N,0,1,4,6,1,1,3092.4,N,N,3,N,N,409,N,2,2,2,2,88,71
48-02515,19,2,6,1,1,0,6,1,1,2134.8,5580,6,5,8000.0,1,409,N,2,2,2,2,66,55
48-02510,37,2,1,0,2,2,4,1,1,3092.4,6991,9,9,0.0,0,409,N,2,2,2,2,48,50
48-02102,36,1,1,1,1,3,5,1,2,450.9,5070,6,5,14400.0,3,409,N,2,2,2,2,101,95
48-02101,49,1,1,0,1,3,5,1,1,450.9,7860,11,7,50000.0,7,409,N,2,2,2,2,85,85
48-02102,40,2,1,0,1,3,5,1,1,450.9,4680,6,9,65000.0,8,409,N,2,2,2,2,64,80
